No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
5448,2013,10,13,23,84.0,98.0,3.0,63.0,1400.0,1.0,13.8,1015.8,12.9,0.1,E,1.1,Tiantan
5449,2013,10,14,0,85.0,99.0,3.0,70.0,1500.0,1.0,13.7,1015.9,12.9,0.0,E,0.4,Tiantan
5450,2013,10,14,1,85.0,87.0,3.0,59.0,1500.0,1.0,13.5,1015.9,12.9,0.0,ESE,0.6,Tiantan
5451,2013,10,14,2,68.0,76.0,2.0,44.0,1400.0,1.0,13.4,1016.5,12.6,0.1,ENE,0.7,Tiantan
5452,2013,10,14,3,65.0,78.0,3.0,46.0,1400.0,1.0,13.4,1016.9,12.5,0.0,SSW,1.0,Tiantan
5453,2013,10,14,4,62.0,64.0,3.0,41.0,1400.0,1.0,13.4,1017.1,12.5,0.1,ESE,0.5,Tiantan
5454,2013,10,14,5,74.0,82.0,3.0,39.0,1400.0,1.0,13.2,1017.9,12.3,0.0,NW,0.9,Tiantan
5455,2013,10,14,6,63.0,75.0,3.0,39.0,1600.0,1.0,14.9,1019.0,10.1,0.0,N,1.4,Tiantan
5456,2013,10,14,7,79.0,75.0,3.0,60.0,1400.0,1.0,14.9,1020.4,8.8,0.0,N,2.4,Tiantan
5457,2013,10,14,8,41.0,41.0,7.0,51.0,800.0,3.0,14.9,1022.0,3.1,0.0,NE,3.1,Tiantan
5458,2013,10,14,9,21.0,21.0,8.0,45.0,600.0,9.0,15.0,1022.5,-1.2,0.0,ENE,4.3,Tiantan
5459,2013,10,14,10,13.0,60.0,6.0,42.0,400.0,16.0,14.6,1023.5,-2.8,0.0,ENE,5.4,Tiantan
5460,2013,10,14,11,7.0,16.0,5.0,35.0,400.0,27.0,14.4,1023.8,-2.1,0.0,ENE,3.4,Tiantan
5461,2013,10,14,12,11.0,53.0,4.0,33.0,300.0,30.0,14.2,1023.7,-3.2,0.0,ENE,3.9,Tiantan
5462,2013,10,14,13,11.0,31.0,3.0,29.0,300.0,36.0,14.0,1024.0,-3.3,0.0,ENE,4.1,Tiantan
5463,2013,10,14,14,4.0,29.0,3.0,26.0,300.0,41.0,13.7,1024.6,-4.0,0.0,NE,3.0,Tiantan
5464,2013,10,14,15,5.0,30.0,3.0,32.0,300.0,38.0,13.8,1024.8,-4.0,0.0,ENE,4.2,Tiantan
5465,2013,10,14,16,4.0,20.0,4.0,36.0,300.0,36.0,13.4,1025.2,-3.9,0.0,ENE,2.3,Tiantan
5466,2013,10,14,17,7.0,28.0,4.0,37.0,300.0,36.0,11.2,1025.7,-1.6,0.0,E,1.2,Tiantan
5467,2013,10,14,18,5.0,12.0,4.0,43.0,400.0,29.0,8.4,1026.7,-0.1,0.0,NNE,0.7,Tiantan
5468,2013,10,14,19,10.0,28.0,3.0,53.0,400.0,17.0,6.3,1027.3,-0.5,0.0,NE,0.0,Tiantan
5469,2013,10,14,20,5.0,32.0,2.0,48.0,400.0,17.0,5.7,1028.6,0.5,0.0,WNW,0.8,Tiantan
5470,2013,10,14,21,11.0,72.0,1.0,42.0,700.0,4.0,5.4,1029.3,1.1,0.0,NNE,1.3,Tiantan
5471,2013,10,14,22,15.0,30.0,1.0,47.0,500.0,1.0,6.7,1029.5,-3.8,0.0,NE,1.4,Tiantan
5472,2013,10,14,23,8.0,30.0,3.0,52.0,600.0,5.0,4.5,1029.5,-0.5,0.0,NW,0.7,Tiantan
5473,2013,10,15,0,18.0,69.0,4.0,56.0,400.0,7.0,3.5,1029.7,0.9,0.0,WNW,0.9,Tiantan
5474,2013,10,15,1,16.0,69.0,2.0,57.0,400.0,2.0,2.9,1029.7,0.5,0.0,SE,0.6,Tiantan
5475,2013,10,15,2,6.0,6.0,2.0,47.0,300.0,18.0,2.1,1029.3,-0.2,0.0,SSE,0.5,Tiantan
5476,2013,10,15,3,3.0,69.0,1.0,52.0,300.0,4.0,1.7,1029.2,-0.9,0.0,WNW,0.8,Tiantan
5477,2013,10,15,4,3.0,37.0,2.0,51.0,300.0,4.0,5.4,1029.3,-7.1,0.0,NW,1.6,Tiantan
5478,2013,10,15,5,3.0,33.0,2.0,41.0,200.0,14.0,3.4,1029.5,-3.4,0.0,E,0.8,Tiantan
5479,2013,10,15,6,9.0,33.0,3.0,50.0,300.0,9.0,2.7,1029.6,-2.2,0.0,N,0.9,Tiantan
5480,2013,10,15,7,6.0,55.0,6.0,51.0,500.0,10.0,9.1,1029.9,-3.8,0.0,E,1.9,Tiantan
5481,2013,10,15,8,13.0,50.0,16.0,59.0,700.0,7.0,10.8,1030.0,-7.0,0.0,N,1.8,Tiantan
5482,2013,10,15,9,15.0,32.0,18.0,52.0,700.0,17.0,12.3,1029.1,-7.2,0.0,NE,2.9,Tiantan
5483,2013,10,15,10,13.0,16.0,14.0,39.0,500.0,32.0,13.8,1028.4,-7.0,0.0,WNW,2.3,Tiantan
5484,2013,10,15,11,8.0,36.0,13.0,34.0,500.0,37.0,14.6,1027.1,-7.5,0.0,NE,1.5,Tiantan
5485,2013,10,15,12,10.0,33.0,12.0,34.0,400.0,40.0,15.4,1025.5,-9.6,0.0,WNW,1.2,Tiantan
5486,2013,10,15,13,10.0,33.0,7.0,26.0,400.0,53.0,16.4,1024.5,-7.3,0.0,WSW,1.5,Tiantan
5487,2013,10,15,14,17.0,41.0,7.0,29.0,400.0,53.0,17.0,1023.7,-8.3,0.0,SE,1.5,Tiantan
5488,2013,10,15,15,16.0,41.0,7.0,30.0,300.0,56.0,16.8,1023.3,-7.0,0.0,SW,2.7,Tiantan
5489,2013,10,15,16,14.0,81.0,5.0,34.0,300.0,63.0,15.1,1023.1,-5.4,0.0,SW,2.5,Tiantan
5490,2013,10,15,17,24.0,76.0,5.0,36.0,400.0,74.0,13.3,1023.0,-3.9,0.0,WSW,1.5,Tiantan
5491,2013,10,15,18,24.0,34.0,4.0,42.0,400.0,51.0,12.6,1023.2,-4.1,0.0,SW,1.7,Tiantan
5492,2013,10,15,19,28.0,58.0,3.0,61.0,500.0,22.0,12.1,1023.4,-3.7,0.0,SW,2.4,Tiantan
5493,2013,10,15,20,41.0,62.0,3.0,76.0,600.0,6.0,11.1,1023.5,-2.7,0.0,WSW,1.5,Tiantan
5494,2013,10,15,21,49.0,66.0,3.0,79.0,700.0,2.0,10.9,1023.7,-1.9,0.0,WSW,1.7,Tiantan
5495,2013,10,15,22,56.0,83.0,6.0,86.0,700.0,2.0,7.8,1023.4,0.0,0.0,WSW,0.9,Tiantan
5496,2013,10,15,23,58.0,97.0,3.0,75.0,700.0,1.0,5.7,1023.3,1.0,0.0,NNE,1.3,Tiantan
5497,2013,10,16,0,67.0,124.0,2.0,58.0,700.0,1.0,4.5,1023.4,2.2,0.0,NE,0.8,Tiantan
5498,2013,10,16,1,62.0,90.0,2.0,50.0,800.0,1.0,4.3,1023.4,1.8,0.0,N,0.9,Tiantan
5499,2013,10,16,2,56.0,76.0,2.0,57.0,900.0,1.0,3.2,1023.3,1.4,0.0,NW,0.4,Tiantan
5500,2013,10,16,3,48.0,63.0,1.0,53.0,750.0,1.0,3.4,1023.2,1.4,0.0,NE,0.9,Tiantan
5501,2013,10,16,4,50.0,67.0,1.0,53.0,600.0,1.0,4.2,1023.0,0.7,0.0,E,0.6,Tiantan
5502,2013,10,16,5,49.0,63.0,1.0,53.0,600.0,1.0,2.5,1023.1,0.7,0.0,E,0.5,Tiantan
5503,2013,10,16,6,38.0,58.0,1.0,44.0,600.0,1.0,3.2,1023.2,1.9,0.0,NE,1.0,Tiantan
5504,2013,10,16,7,30.0,45.0,1.0,35.0,600.0,1.0,8.6,1023.4,-1.3,0.0,ENE,1.9,Tiantan
5505,2013,10,16,8,29.0,63.0,2.0,49.0,800.0,2.0,10.9,1023.4,-1.2,0.0,WNW,0.9,Tiantan
5506,2013,10,16,9,39.0,56.0,10.0,76.0,1000.0,3.0,13.6,1023.0,-1.6,0.0,N,0.7,Tiantan
5507,2013,10,16,10,43.0,89.0,15.0,86.0,1100.0,4.0,15.9,1022.4,-4.1,0.0,NNE,1.6,Tiantan
5508,2013,10,16,11,49.0,111.0,14.0,96.0,1100.0,7.0,17.5,1021.3,-2.8,0.0,WSW,1.3,Tiantan
5509,2013,10,16,12,50.0,55.0,11.0,93.0,900.0,18.0,19.3,1020.2,-2.4,0.0,S,1.9,Tiantan
5510,2013,10,16,13,41.0,54.0,9.0,68.0,600.0,46.0,19.9,1019.5,-4.4,0.0,SSE,1.1,Tiantan
5511,2013,10,16,14,37.0,54.0,8.0,50.0,400.0,74.0,20.7,1019.1,-4.5,0.0,SW,2.3,Tiantan
5512,2013,10,16,15,21.0,29.0,7.0,34.0,400.0,77.0,20.5,1018.9,-2.6,0.0,SSW,1.9,Tiantan
5513,2013,10,16,16,27.0,39.0,6.0,29.0,300.0,84.0,18.6,1019.0,-3.6,0.0,S,1.5,Tiantan
5514,2013,10,16,17,27.0,68.0,5.0,33.0,400.0,76.0,15.5,1019.3,-2.5,0.0,SSW,1.6,Tiantan
5515,2013,10,16,18,31.0,60.0,4.0,53.0,500.0,51.0,16.0,1019.9,0.1,0.0,SW,1.8,Tiantan
5516,2013,10,16,19,60.0,111.0,5.0,71.0,800.0,43.0,14.0,1020.3,1.9,0.0,S,0.6,Tiantan
5517,2013,10,16,20,92.0,121.0,4.0,88.0,1100.0,20.0,11.9,1020.5,2.6,0.0,SW,1.1,Tiantan
5518,2013,10,16,21,99.0,135.0,2.0,100.0,1300.0,2.0,10.1,1021.2,2.9,0.0,SW,1.1,Tiantan
5519,2013,10,16,22,103.0,125.0,2.0,92.0,1500.0,1.0,9.2,1021.4,4.6,0.0,WSW,0.9,Tiantan
5520,2013,10,16,23,117.0,147.0,3.0,95.0,1500.0,1.0,8.6,1021.4,6.2,0.0,WSW,0.0,Tiantan
5521,2013,10,17,0,128.0,147.0,2.0,90.0,1600.0,1.0,7.6,1021.5,5.7,0.0,NE,0.5,Tiantan
5522,2013,10,17,1,153.0,164.0,1.0,77.0,1800.0,1.0,8.1,1021.8,6.2,0.0,ENE,1.5,Tiantan
5523,2013,10,17,2,163.0,164.0,1.0,67.0,2200.0,1.0,6.7,1021.8,5.5,0.0,NE,1.0,Tiantan
5524,2013,10,17,3,163.0,164.0,1.0,67.0,2200.0,1.0,6.4,1022.0,5.0,0.0,NE,0.6,Tiantan
5525,2013,10,17,4,153.0,158.0,1.0,48.0,2100.0,1.0,5.9,1022.5,4.7,0.0,E,0.9,Tiantan
5526,2013,10,17,5,151.0,158.0,2.0,43.0,1900.0,1.0,5.1,1023.0,4.2,0.0,NE,0.9,Tiantan
5527,2013,10,17,6,117.0,130.0,2.0,42.0,1700.0,1.0,5.0,1023.5,4.3,0.0,E,0.8,Tiantan
5528,2013,10,17,7,119.0,153.0,3.0,45.0,1700.0,1.0,7.7,1024.2,5.5,0.0,E,1.0,Tiantan
5529,2013,10,17,8,111.0,167.0,3.0,52.0,1500.0,1.0,9.9,1024.4,5.9,0.0,E,1.0,Tiantan
5530,2013,10,17,9,115.0,152.0,14.0,82.0,1600.0,2.0,12.0,1024.2,6.1,0.0,ENE,1.8,Tiantan
5531,2013,10,17,10,117.0,187.0,21.0,99.0,1600.0,4.0,13.9,1024.0,6.7,0.0,ESE,1.6,Tiantan
5532,2013,10,17,11,171.0,284.0,25.0,142.0,2100.0,4.0,15.8,1023.2,6.8,0.0,ESE,1.1,Tiantan
5533,2013,10,17,12,210.0,267.0,29.0,161.0,2100.0,8.0,17.1,1022.1,3.0,0.0,SE,1.5,Tiantan
5534,2013,10,17,13,179.0,186.0,49.0,90.0,1300.0,54.0,17.8,1021.4,1.7,0.0,SE,2.9,Tiantan
5535,2013,10,17,14,157.0,186.0,50.0,57.0,1000.0,77.0,18.5,1021.0,1.9,0.0,S,2.3,Tiantan
5536,2013,10,17,15,115.0,37.0,40.0,44.0,800.0,78.0,17.8,1020.7,2.1,0.0,SSE,2.0,Tiantan
5537,2013,10,17,16,99.0,123.0,35.0,41.0,800.0,85.0,16.8,1020.6,3.1,0.0,SSE,1.5,Tiantan
5538,2013,10,17,17,104.0,130.0,43.0,54.0,900.0,85.0,14.9,1021.0,3.7,0.0,SE,0.8,Tiantan
5539,2013,10,17,18,158.0,176.0,32.0,75.0,1100.0,62.0,11.5,1021.6,4.2,0.0,SSE,0.6,Tiantan
5540,2013,10,17,19,163.0,170.0,17.0,90.0,1200.0,28.0,9.9,1021.6,5.3,0.0,SSE,0.5,Tiantan
5541,2013,10,17,20,142.0,165.0,7.0,93.0,1300.0,5.0,9.3,1021.8,6.9,0.0,ESE,1.0,Tiantan
5542,2013,10,17,21,151.0,184.0,4.0,91.0,1600.0,1.0,8.5,1021.9,6.8,0.0,ESE,0.0,Tiantan
5543,2013,10,17,22,164.0,176.0,3.0,84.0,1700.0,1.0,7.9,1021.8,6.4,0.0,E,0.8,Tiantan
5544,2013,10,17,23,165.0,176.0,3.0,86.0,2000.0,1.0,7.6,1021.8,6.4,0.0,E,1.2,Tiantan
5545,2013,10,18,0,181.0,204.0,4.0,88.0,2200.0,1.0,6.9,1021.9,5.7,0.0,ENE,0.9,Tiantan
5546,2013,10,18,1,187.0,195.0,4.0,76.0,2500.0,1.0,7.1,1021.8,5.6,0.0,E,1.0,Tiantan
5547,2013,10,18,2,214.0,195.0,3.0,65.0,2200.0,1.0,6.4,1021.4,5.3,0.0,NE,0.8,Tiantan
5548,2013,10,18,3,201.0,174.0,3.0,60.0,1900.0,1.0,6.2,1021.4,5.3,0.0,NE,1.1,Tiantan
5549,2013,10,18,4,190.0,162.0,2.0,55.0,1700.0,1.0,6.6,1021.7,5.7,0.0,ENE,1.0,Tiantan
5550,2013,10,18,5,178.0,150.0,2.0,49.0,1600.0,1.0,5.7,1021.8,5.0,0.0,NE,0.9,Tiantan
5551,2013,10,18,6,186.0,189.0,2.0,54.0,1900.0,1.0,5.7,1022.4,5.1,0.0,ENE,1.1,Tiantan
5552,2013,10,18,7,198.0,206.0,3.0,50.0,2100.0,1.0,7.7,1023.2,6.9,0.0,ENE,0.9,Tiantan
5553,2013,10,18,8,191.0,224.0,4.0,49.0,2200.0,1.0,9.8,1023.1,7.0,0.0,ENE,1.3,Tiantan
5554,2013,10,18,9,204.0,238.0,18.0,103.0,2700.0,2.0,11.3,1022.2,7.2,0.0,N,1.4,Tiantan
5555,2013,10,18,10,234.0,274.0,39.0,128.0,2800.0,2.0,13.0,1021.8,6.6,0.0,NNW,1.1,Tiantan
5556,2013,10,18,11,244.0,286.0,59.0,139.0,2800.0,2.0,14.6,1021.2,6.7,0.0,ENE,1.9,Tiantan
5557,2013,10,18,12,244.0,286.0,59.0,139.0,2700.0,6.0,15.9,1020.3,7.6,0.0,ESE,2.0,Tiantan
5558,2013,10,18,13,274.0,291.0,74.0,154.0,2700.0,9.0,17.0,1019.6,5.6,0.0,E,1.5,Tiantan
5559,2013,10,18,14,281.0,315.0,73.0,158.0,2400.0,16.0,17.6,1019.2,4.9,0.0,S,1.3,Tiantan
5560,2013,10,18,15,239.0,246.0,74.0,134.0,1900.0,48.0,17.4,1019.2,5.7,0.0,SSW,1.3,Tiantan
5561,2013,10,18,16,217.0,240.0,68.0,109.0,1700.0,66.0,16.4,1019.1,6.5,0.0,SSE,0.7,Tiantan
5562,2013,10,18,17,240.0,240.0,56.0,96.0,1700.0,58.0,13.9,1019.5,8.1,0.0,NW,0.7,Tiantan
5563,2013,10,18,18,206.0,213.0,34.0,110.0,1700.0,20.0,12.0,1019.9,8.8,0.0,NNW,0.0,Tiantan
5564,2013,10,18,19,201.0,213.0,16.0,104.0,1800.0,1.0,11.2,1019.8,9.3,0.0,W,0.1,Tiantan
5565,2013,10,18,20,228.0,213.0,10.0,114.0,1900.0,1.0,10.7,1020.2,9.3,0.0,NNE,0.5,Tiantan
5566,2013,10,18,21,197.0,197.0,7.0,97.0,2000.0,1.0,11.3,1020.4,9.9,0.0,ENE,0.9,Tiantan
5567,2013,10,18,22,201.0,225.0,7.0,91.0,2400.0,1.0,11.7,1020.3,10.1,0.0,N,0.7,Tiantan
5568,2013,10,18,23,218.0,238.0,11.0,111.0,3000.0,1.0,11.9,1020.4,10.5,0.0,E,0.6,Tiantan
5569,2013,10,19,0,275.0,301.0,22.0,145.0,2900.0,1.0,12.2,1020.5,9.8,0.0,WNW,1.1,Tiantan
5570,2013,10,19,1,270.0,324.0,23.0,132.0,2500.0,1.0,13.2,1020.4,9.3,0.0,NNW,1.4,Tiantan
5571,2013,10,19,2,255.0,324.0,14.0,112.0,2200.0,1.0,11.7,1020.0,9.9,0.0,SSW,0.6,Tiantan
5572,2013,10,19,3,222.0,224.0,9.0,98.0,2100.0,1.0,10.2,1020.0,9.1,0.0,NE,1.0,Tiantan
5573,2013,10,19,4,262.0,224.0,17.0,105.0,2000.0,1.0,13.6,1020.4,5.0,0.0,NW,3.3,Tiantan
5574,2013,10,19,5,178.0,43.0,25.0,81.0,1300.0,2.0,13.7,1020.8,-2.3,0.0,NW,4.9,Tiantan
5575,2013,10,19,6,60.0,60.0,25.0,55.0,700.0,9.0,13.1,1021.6,-2.0,0.0,NNW,3.0,Tiantan
5576,2013,10,19,7,22.0,35.0,20.0,51.0,700.0,11.0,13.2,1022.4,-2.7,0.0,N,3.9,Tiantan
5577,2013,10,19,8,34.0,13.0,17.0,47.0,600.0,14.0,14.1,1022.6,-2.4,0.0,N,2.3,Tiantan
5578,2013,10,19,9,28.0,31.0,16.0,44.0,600.0,18.0,14.3,1022.5,-3.1,0.0,NNW,2.6,Tiantan
5579,2013,10,19,10,22.0,24.0,13.0,44.0,700.0,21.0,15.7,1022.3,-4.3,0.0,WNW,2.8,Tiantan
5580,2013,10,19,11,9.0,31.0,6.0,29.0,400.0,40.0,16.7,1021.7,-3.5,0.0,WNW,3.9,Tiantan
5581,2013,10,19,12,15.0,30.0,6.0,20.0,400.0,52.0,16.9,1020.9,-3.3,0.0,WNW,3.8,Tiantan
5582,2013,10,19,13,13.0,24.0,7.0,23.0,400.0,50.0,18.0,1020.4,-2.9,0.0,WNW,5.1,Tiantan
5583,2013,10,19,14,14.0,33.0,9.0,23.0,400.0,52.0,18.3,1020.4,-2.1,0.0,WNW,4.2,Tiantan
5584,2013,10,19,15,9.0,33.0,7.0,21.0,400.0,54.0,17.6,1020.7,-1.6,0.0,NW,5.1,Tiantan
5585,2013,10,19,16,9.0,24.0,5.0,22.0,300.0,51.0,16.4,1020.9,-1.7,0.0,WNW,2.0,Tiantan
5586,2013,10,19,17,15.0,21.0,5.0,26.0,400.0,46.0,15.6,1021.6,-1.1,0.0,NNW,2.8,Tiantan
5587,2013,10,19,18,14.0,28.0,6.0,34.0,400.0,37.0,14.9,1022.5,-1.3,0.0,NNW,3.9,Tiantan
5588,2013,10,19,19,17.0,26.0,4.0,42.0,600.0,27.0,13.9,1022.8,-2.1,0.0,NNW,2.2,Tiantan
5589,2013,10,19,20,16.0,26.0,2.0,30.0,500.0,39.0,14.0,1023.0,-2.0,0.0,NW,4.4,Tiantan
5590,2013,10,19,21,4.0,8.0,1.0,37.0,500.0,36.0,13.2,1023.1,-1.6,0.0,NW,2.2,Tiantan
5591,2013,10,19,22,13.0,20.0,1.0,41.0,400.0,28.0,9.5,1022.7,0.1,0.0,N,0.4,Tiantan
5592,2013,10,19,23,18.0,45.0,1.0,44.0,400.0,12.0,7.6,1022.3,1.2,0.0,NNE,0.8,Tiantan
5593,2013,10,20,0,19.0,33.0,1.0,52.0,500.0,1.0,7.1,1022.2,0.7,0.0,WNW,1.4,Tiantan
5594,2013,10,20,1,22.0,24.0,1.0,52.0,700.0,1.0,6.5,1022.2,1.6,0.0,WNW,0.1,Tiantan
5595,2013,10,20,2,23.0,33.0,1.0,48.0,700.0,1.0,6.0,1022.2,3.2,0.0,SSW,0.6,Tiantan
5596,2013,10,20,3,13.0,14.0,2.0,44.0,550.0,1.0,5.5,1022.4,3.0,0.0,NE,1.2,Tiantan
5597,2013,10,20,4,7.0,7.0,2.0,44.0,400.0,1.0,5.9,1022.4,2.2,0.0,NW,1.2,Tiantan
5598,2013,10,20,5,3.0,18.0,2.0,48.0,300.0,2.0,7.5,1022.6,1.6,0.0,NE,1.5,Tiantan
5599,2013,10,20,6,6.0,10.0,1.0,48.0,300.0,1.0,5.0,1023.1,2.5,0.0,E,0.5,Tiantan
5600,2013,10,20,7,6.0,16.0,2.0,50.0,400.0,1.0,9.5,1023.3,1.9,0.0,ESE,1.3,Tiantan
5601,2013,10,20,8,20.0,64.0,2.0,45.0,400.0,2.0,13.1,1023.4,-0.2,0.0,NNE,1.6,Tiantan
5602,2013,10,20,9,20.0,64.0,2.0,45.0,500.0,14.0,14.9,1023.1,-2.1,0.0,NNW,3.2,Tiantan
5603,2013,10,20,10,25.0,44.0,6.0,50.0,600.0,22.0,16.4,1022.6,-2.2,0.0,NW,3.1,Tiantan
5604,2013,10,20,11,22.0,27.0,10.0,39.0,400.0,35.0,17.5,1021.2,-2.2,0.0,N,1.4,Tiantan
5605,2013,10,20,12,10.0,17.0,13.0,37.0,500.0,41.0,18.1,1020.1,-2.8,0.0,NNW,1.9,Tiantan
5606,2013,10,20,13,5.0,6.0,9.0,28.0,400.0,55.0,18.8,1019.5,-3.4,0.0,SSW,2.3,Tiantan
5607,2013,10,20,14,13.0,18.0,8.0,28.0,300.0,60.0,18.8,1018.9,-2.8,0.0,SSW,1.5,Tiantan
5608,2013,10,20,15,17.0,29.0,8.0,25.0,300.0,66.0,18.1,1018.6,-1.7,0.0,ESE,1.1,Tiantan
5609,2013,10,20,16,14.0,51.0,6.0,25.0,300.0,61.0,17.1,1018.5,-2.6,0.0,SSE,1.9,Tiantan
5610,2013,10,20,17,11.0,45.0,6.0,45.0,400.0,44.0,13.8,1019.0,-0.7,0.0,SSW,0.7,Tiantan
5611,2013,10,20,18,32.0,63.0,6.0,56.0,500.0,26.0,13.8,1019.4,-1.0,0.0,S,0.7,Tiantan
5612,2013,10,20,19,28.0,72.0,4.0,73.0,700.0,4.0,13.1,1019.6,-1.3,0.0,SSW,1.3,Tiantan
5613,2013,10,20,20,59.0,92.0,5.0,84.0,1000.0,2.0,10.9,1019.8,0.0,0.0,SW,0.6,Tiantan
5614,2013,10,20,21,67.0,100.0,4.0,79.0,1000.0,1.0,9.4,1019.8,0.8,0.0,WSW,1.0,Tiantan
5615,2013,10,20,22,68.0,91.0,3.0,70.0,1000.0,1.0,8.2,1019.6,1.1,0.0,WNW,0.6,Tiantan
5616,2013,10,20,23,71.0,107.0,2.0,64.0,1000.0,2.0,7.3,1019.7,3.3,0.0,E,0.4,Tiantan
5617,2013,10,21,0,78.0,117.0,2.0,60.0,1200.0,1.0,6.5,1019.9,4.5,0.0,NE,0.7,Tiantan
5618,2013,10,21,1,80.0,88.0,3.0,64.0,1200.0,1.0,5.9,1019.8,4.2,0.0,ENE,1.3,Tiantan
5619,2013,10,21,2,67.0,104.0,3.0,61.0,1100.0,1.0,6.0,1019.1,4.5,0.0,NE,1.0,Tiantan
5620,2013,10,21,3,67.0,71.0,2.0,57.0,900.0,1.0,5.9,1018.9,4.4,0.0,NE,0.6,Tiantan
5621,2013,10,21,4,63.0,71.0,2.0,47.0,800.0,1.0,5.8,1019.1,4.4,0.0,NE,1.1,Tiantan
5622,2013,10,21,5,69.0,76.0,2.0,47.0,900.0,1.0,6.8,1019.2,4.6,0.0,NE,0.7,Tiantan
5623,2013,10,21,6,66.0,90.0,2.0,41.0,1000.0,1.0,6.8,1019.4,4.9,0.0,E,1.2,Tiantan
5624,2013,10,21,7,87.0,148.0,4.0,61.0,1250.0,1.2852,8.0,1019.9,4.6,0.0,NE,1.1,Tiantan
5625,2013,10,21,8,93.0,186.0,4.0,58.0,1500.0,1.2852,10.2,1020.0,4.8,0.0,ENE,1.0,Tiantan
5626,2013,10,21,9,88.0,123.0,8.0,75.0,1400.0,2.0,12.0,1019.9,4.0,0.0,WNW,0.8,Tiantan
5627,2013,10,21,10,90.0,178.0,13.0,97.0,1500.0,2.0,14.7,1019.9,3.8,0.0,SSW,0.7,Tiantan
5628,2013,10,21,11,104.0,202.0,15.0,127.0,1600.0,2.0,16.6,1019.2,1.8,0.0,SSW,1.6,Tiantan
5629,2013,10,21,12,119.0,169.0,20.0,141.0,1586.6666666666667,5.5692,17.9,1018.1,1.0,0.0,SE,2.0,Tiantan
5630,2013,10,21,13,122.0,142.0,29.0,121.0,1573.3333333333333,26.775,18.5,1017.7,0.6,0.0,S,2.5,Tiantan
5631,2013,10,21,14,103.0,129.0,33.7008,72.0,1560.0,68.3298,18.4,1017.6,0.9,0.0,S,1.7,Tiantan
5632,2013,10,21,15,87.0,103.0,32.2728,39.0,1546.6666666666667,102.816,18.3,1017.7,1.3,0.0,S,1.2,Tiantan
5633,2013,10,21,16,79.0,103.0,32.0,33.0,1533.3333333333333,107.1,17.2,1017.8,0.8,0.0,SSE,1.3,Tiantan
5634,2013,10,21,17,59.0,67.0,23.0,33.4639,1520.0,102.816,13.3,1018.3,3.6,0.0,NE,0.4,Tiantan
5635,2013,10,21,18,60.0,95.0,13.0,54.0,1506.6666666666667,63.6174,10.4,1018.9,4.5,0.0,SSW,0.4,Tiantan
5636,2013,10,21,19,61.0,95.0,5.0,68.0,1493.3333333333333,20.5632,9.2,1019.2,5.4,0.0,S,0.0,Tiantan
5637,2013,10,21,20,74.0,84.0,3.0,85.0,1480.0,2.9988,8.4,1019.7,5.9,0.0,E,0.7,Tiantan
5638,2013,10,21,21,74.0,84.0,3.0,85.0,1466.6666666666667,0.8568,7.7,1019.8,5.5,0.0,E,0.0,Tiantan
5639,2013,10,21,22,99.0,114.0,3.0,85.0,1453.3333333333333,1.071,7.4,1020.0,5.4,0.0,ESE,1.1,Tiantan
5640,2013,10,21,23,111.0,121.0,3.0,91.0,1440.0,1.071,6.7,1020.1,5.2,0.0,NE,0.7,Tiantan
5641,2013,10,22,0,139.0,144.0,4.0,103.0,1426.6666666666667,1.2852,7.5,1020.0,5.1,0.0,E,1.1,Tiantan
5642,2013,10,22,1,135.0,144.0,3.0,90.0,1413.3333333333333,0.8568,6.6,1019.9,4.9,0.0,E,0.0,Tiantan
5643,2013,10,22,2,130.0,148.0,3.0,90.0,1400.0,0.6426,6.1,1019.5,4.9,0.0,E,1.2,Tiantan
5644,2013,10,22,3,137.0,145.0,2.0,64.0,1386.6666666666667,0.6426,5.8,1019.0,4.9,0.0,ENE,0.5,Tiantan
5645,2013,10,22,4,114.0,115.0,2.0,64.0,1373.3333333333333,0.4284,5.4,1019.3,4.4,0.0,NE,0.0,Tiantan
5646,2013,10,22,5,109.0,120.0,2.0,54.0,1360.0,0.6426,5.3,1019.7,4.6,0.0,NE,1.4,Tiantan
5647,2013,10,22,6,109.0,113.0,2.0,54.0,1346.6666666666667,0.4284,5.4,1020.2,4.5,0.0,NE,0.8,Tiantan
5648,2013,10,22,7,107.0,113.0,2.0,42.0,1333.3333333333333,0.6426,7.1,1020.3,6.5,0.0,ENE,0.5,Tiantan
5649,2013,10,22,8,127.0,170.0,2.0,42.0865,1320.0,1.071,10.3,1020.4,7.4,0.0,E,1.1,Tiantan
5650,2013,10,22,9,157.0,192.0,15.0,97.0,1306.6666666666665,2.142,12.3,1019.6,7.6,0.0,ESE,1.3,Tiantan
5651,2013,10,22,10,157.0,192.0,27.0,114.0,1293.3333333333333,4.284,14.3,1019.3,6.6,0.0,SSE,2.0,Tiantan
5652,2013,10,22,11,190.0,221.0,55.0,114.0,1280.0,7.9254,16.0,1017.5,6.4,0.0,SE,2.1,Tiantan
5653,2013,10,22,12,190.0,159.0,79.0,88.0,1266.6666666666665,28.917,17.0,1016.2,6.5,0.0,SSW,2.1,Tiantan
